2017-08-12 23:45:13 peizhi
hps:HParams(batch_nums=64, num_classes=10, deep_net_fkn=30, img_depth=3, deepk=[2, 2, 2], carriage_block_num=[2, 2, 2])
gps:GParams(peizhi_filename='peizhi.xml', saveVariableDirnameList=['data', 'digitRecognise', 'temp'], saveVariableFilename='temp.ckpy', logDirnameList=['data', 'log'], logFilename='resnetv1log.txt')
 deepk and descrate can be fractional, descrate=0.6  use Relu,
2017-08-12 23:45:19 trainstep:    0  loss:1.462775e+01  train acc:0.10547
2017-08-12 23:46:29 trainstep:  100  loss:1.471465e+00  train acc:0.13672
2017-08-12 23:47:39 trainstep:  200  loss:1.521607e+00  train acc:0.13672
2017-08-12 23:48:48 trainstep:  300  loss:1.222865e+00  train acc:0.13672
2017-08-12 23:49:57 trainstep:  400  loss:1.146728e+00  train acc:0.11328
2017-08-13 05:09:38 trainstep:28200  loss:2.906199e-02  train acc:0.94141
2017-08-13 05:10:47 trainstep:28300  loss:2.823563e-02  train acc:0.95703
2017-08-13 05:11:56 trainstep:28400  loss:2.135209e-02  train acc:0.97656
2017-08-13 05:13:04 trainstep:28500  loss:2.791855e-02  train acc:0.96094
2017-08-13 05:14:13 trainstep:28600  loss:2.513117e-02  train acc:0.96094
2017-08-13 05:15:22 trainstep:28700  loss:2.282401e-02  train acc:0.96875
2017-08-13 05:16:30 trainstep:28800  loss:1.410754e-02  train acc:0.98828
2017-08-13 05:17:39 trainstep:28900  loss:2.409573e-02  train acc:0.96094
2017-08-13 05:18:48 trainstep:29000  loss:1.129409e-02  train acc:0.99609
2017-08-13 05:19:56 trainstep:29100  loss:2.179107e-02  train acc:0.97266
2017-08-13 05:21:04 trainstep:29200  loss:2.141793e-02  train acc:0.96875
2017-08-13 05:22:13 trainstep:29300  loss:1.616711e-02  train acc:0.98438
2017-08-13 05:23:22 trainstep:29400  loss:1.221945e-02  train acc:0.98828
2017-08-13 05:24:31 trainstep:29500  loss:2.413849e-02  train acc:0.97266
2017-08-13 05:25:40 trainstep:29600  loss:2.599508e-02  train acc:0.97266
2017-08-13 05:26:49 trainstep:29700  loss:1.661723e-02  train acc:0.97656
2017-08-13 05:27:58 trainstep:29800  loss:2.256479e-02  train acc:0.97266
2017-08-13 05:29:07 trainstep:29900  loss:2.089185e-02  train acc:0.97266
2017-08-13 05:30:16 trainstep:30000  loss:7.479244e-03  train acc:0.99609
2017-08-13 05:31:25 trainstep:30100  loss:2.591372e-02  train acc:0.96484
2017-08-13 05:32:34 trainstep:30200  loss:2.885879e-02  train acc:0.96094
2017-08-13 05:33:42 trainstep:30300  loss:2.200617e-02  train acc:0.97656
2017-08-13 05:34:50 trainstep:30400  loss:1.938798e-02  train acc:0.98047
2017-08-13 05:35:59 trainstep:30500  loss:3.580549e-02  train acc:0.93359
2017-08-13 05:37:07 trainstep:30600  loss:3.611596e-02  train acc:0.95312
2017-08-13 05:38:15 trainstep:30700  loss:1.363660e-02  train acc:0.98828
2017-08-13 05:39:24 trainstep:30800  loss:1.817152e-02  train acc:0.96875
2017-08-13 05:40:33 trainstep:30900  loss:1.777747e-02  train acc:0.98438
2017-08-13 05:41:41 trainstep:31000  loss:2.840439e-02  train acc:0.96484
2017-08-13 05:42:50 trainstep:31100  loss:1.905372e-02  train acc:0.97266
2017-08-13 05:43:59 trainstep:31200  loss:3.272408e-02  train acc:0.97266
2017-08-13 05:45:08 trainstep:31300  loss:2.154063e-02  train acc:0.97266
2017-08-13 05:46:17 trainstep:31400  loss:2.895275e-02  train acc:0.96484
2017-08-13 05:47:26 trainstep:31500  loss:2.658754e-02  train acc:0.96484
2017-08-13 05:48:35 trainstep:31600  loss:1.039270e-02  train acc:0.99219
2017-08-13 05:49:44 trainstep:31700  loss:1.808761e-02  train acc:0.98828
2017-08-13 05:50:52 trainstep:31800  loss:3.060395e-02  train acc:0.96094
2017-08-13 05:52:01 trainstep:31900  loss:1.962171e-02  train acc:0.97656
2017-08-13 05:53:10 trainstep:32000  loss:1.577338e-02  train acc:0.98438
2017-08-13 05:54:19 trainstep:32100  loss:1.546891e-02  train acc:0.98047
2017-08-13 05:55:28 trainstep:32200  loss:1.536133e-02  train acc:0.98047
2017-08-13 05:56:37 trainstep:32300  loss:3.161995e-02  train acc:0.96094
2017-08-13 05:57:45 trainstep:32400  loss:1.536725e-02  train acc:0.97266
2017-08-13 05:58:54 trainstep:32500  loss:2.302756e-02  train acc:0.98438
2017-08-13 06:00:03 trainstep:32600  loss:1.793131e-02  train acc:0.97656
2017-08-13 06:01:12 trainstep:32700  loss:1.516147e-02  train acc:0.98438
2017-08-13 06:02:21 trainstep:32800  loss:2.094453e-02  train acc:0.97266
2017-08-13 06:03:36 trainstep:32900  loss:1.040809e-02  train acc:0.98828
2017-08-13 06:04:45 trainstep:33000  loss:2.851481e-02  train acc:0.96484
2017-08-13 06:05:54 trainstep:33100  loss:2.126999e-02  train acc:0.98438
2017-08-13 06:07:03 trainstep:33200  loss:1.991577e-02  train acc:0.97656
2017-08-13 06:08:11 trainstep:33300  loss:2.375294e-02  train acc:0.97266
2017-08-13 06:09:20 trainstep:33400  loss:1.991602e-02  train acc:0.99219
2017-08-13 06:10:29 trainstep:33500  loss:2.558761e-02  train acc:0.97266
2017-08-13 06:11:37 trainstep:33600  loss:1.447793e-02  train acc:0.98047
2017-08-13 06:12:46 trainstep:33700  loss:2.329685e-02  train acc:0.96875
2017-08-13 06:13:54 trainstep:33800  loss:1.821434e-02  train acc:0.98438
2017-08-13 06:15:03 trainstep:33900  loss:1.534419e-02  train acc:0.98047
2017-08-13 06:16:12 trainstep:34000  loss:2.446749e-02  train acc:0.96484
2017-08-13 06:17:21 trainstep:34100  loss:1.885509e-02  train acc:0.97656
2017-08-13 06:18:30 trainstep:34200  loss:3.506609e-02  train acc:0.95312
2017-08-13 06:19:38 trainstep:34300  loss:2.454008e-02  train acc:0.95703
2017-08-13 06:20:47 trainstep:34400  loss:2.740870e-02  train acc:0.96484
2017-08-13 06:21:56 trainstep:34500  loss:1.482909e-02  train acc:0.99219
2017-08-13 06:23:05 trainstep:34600  loss:2.854870e-02  train acc:0.95703
2017-08-13 06:24:14 trainstep:34700  loss:1.735081e-02  train acc:0.98047
2017-08-13 06:25:23 trainstep:34800  loss:2.137318e-02  train acc:0.96875
2017-08-13 06:26:32 trainstep:34900  loss:1.889363e-02  train acc:0.97656
2017-08-13 06:27:41 trainstep:35000  loss:1.720196e-02  train acc:0.98438
2017-08-13 06:28:50 trainstep:35100  loss:1.928623e-02  train acc:0.97266
2017-08-13 06:29:59 trainstep:35200  loss:2.075350e-02  train acc:0.96484
2017-08-13 06:31:07 trainstep:35300  loss:1.882905e-02  train acc:0.97266
2017-08-13 06:32:16 trainstep:35400  loss:2.315167e-02  train acc:0.96875
2017-08-13 06:33:25 trainstep:35500  loss:1.972999e-02  train acc:0.98438
2017-08-13 06:34:34 trainstep:35600  loss:1.950339e-02  train acc:0.98438
2017-08-13 06:35:43 trainstep:35700  loss:1.914310e-02  train acc:0.97266
2017-08-13 06:36:51 trainstep:35800  loss:2.138080e-02  train acc:0.96875
2017-08-13 06:38:00 trainstep:35900  loss:1.762060e-02  train acc:0.96484
2017-08-13 06:39:09 trainstep:36000  loss:1.699056e-02  train acc:0.96875
2017-08-13 06:40:18 trainstep:36100  loss:2.612667e-02  train acc:0.96875
2017-08-13 06:41:27 trainstep:36200  loss:1.216712e-02  train acc:0.98047
2017-08-13 06:42:36 trainstep:36300  loss:1.352130e-02  train acc:0.98438
2017-08-13 06:43:45 trainstep:36400  loss:2.198928e-02  train acc:0.96875
2017-08-13 06:44:54 trainstep:36500  loss:1.512894e-02  train acc:0.98047
2017-08-13 06:46:03 trainstep:36600  loss:1.221716e-02  train acc:0.97656
2017-08-13 06:47:12 trainstep:36700  loss:2.093169e-02  train acc:0.97656
2017-08-13 06:48:20 trainstep:36800  loss:2.568332e-02  train acc:0.96484
2017-08-13 06:49:29 trainstep:36900  loss:6.811880e-03  train acc:0.99219
2017-08-13 06:50:38 trainstep:37000  loss:1.440298e-02  train acc:0.98828
2017-08-13 06:51:47 trainstep:37100  loss:1.695916e-02  train acc:0.98828
2017-08-13 06:52:56 trainstep:37200  loss:1.281771e-02  train acc:0.99219
2017-08-13 06:54:05 trainstep:37300  loss:1.461338e-02  train acc:0.98828
2017-08-13 06:55:13 trainstep:37400  loss:1.067808e-02  train acc:0.99219
2017-08-13 06:56:22 trainstep:37500  loss:1.465800e-02  train acc:0.98438
2017-08-13 06:57:38 trainstep:37600  loss:1.580105e-02  train acc:0.98047
2017-08-13 06:58:46 trainstep:37700  loss:1.903542e-02  train acc:0.98047
2017-08-13 06:59:55 trainstep:37800  loss:2.627273e-02  train acc:0.96484
2017-08-13 07:01:03 trainstep:37900  loss:2.086980e-02  train acc:0.96875
2017-08-13 07:02:12 trainstep:38000  loss:1.348305e-02  train acc:0.98828
2017-08-13 07:03:20 trainstep:38100  loss:3.009889e-02  train acc:0.96094
2017-08-13 07:04:28 trainstep:38200  loss:1.916785e-02  train acc:0.98047
2017-08-13 07:05:37 trainstep:38300  loss:1.393678e-02  train acc:0.98047
2017-08-13 07:06:45 trainstep:38400  loss:2.374888e-02  train acc:0.97266
2017-08-13 07:07:53 trainstep:38500  loss:7.952363e-03  train acc:0.99219
2017-08-13 07:09:01 trainstep:38600  loss:2.639864e-02  train acc:0.96484
2017-08-13 07:10:10 trainstep:38700  loss:1.454033e-02  train acc:0.97656
2017-08-13 07:11:18 trainstep:38800  loss:2.804432e-02  train acc:0.96484
2017-08-13 07:12:27 trainstep:38900  loss:1.533875e-02  train acc:0.98047
2017-08-13 07:13:35 trainstep:39000  loss:1.351019e-02  train acc:0.98047
2017-08-13 07:14:43 trainstep:39100  loss:1.587762e-02  train acc:0.99219
2017-08-13 07:15:51 trainstep:39200  loss:1.358240e-02  train acc:0.98828
2017-08-13 07:17:00 trainstep:39300  loss:1.034623e-02  train acc:0.98047
2017-08-13 07:18:08 trainstep:39400  loss:2.102226e-02  train acc:0.98828
2017-08-13 07:19:17 trainstep:39500  loss:2.543372e-02  train acc:0.97266
2017-08-13 07:20:26 trainstep:39600  loss:1.901314e-02  train acc:0.96875
2017-08-13 07:21:35 trainstep:39700  loss:1.598824e-02  train acc:0.97656
2017-08-13 07:22:43 trainstep:39800  loss:1.327968e-02  train acc:0.99609
2017-08-13 07:23:52 trainstep:39900  loss:1.472713e-02  train acc:0.98438
2017-08-13 07:25:01 trainstep:40000  loss:1.479258e-02  train acc:0.98828
2017-08-13 07:26:10 trainstep:40100  loss:1.738046e-02  train acc:0.97656
2017-08-13 07:27:18 trainstep:40200  loss:1.533143e-02  train acc:0.98047
2017-08-13 07:28:27 trainstep:40300  loss:1.261263e-02  train acc:0.99219
2017-08-13 07:29:36 trainstep:40400  loss:1.243760e-02  train acc:0.98438
2017-08-13 07:30:45 trainstep:40500  loss:1.305969e-02  train acc:0.97656
2017-08-13 07:31:53 trainstep:40600  loss:1.296818e-02  train acc:0.98438
2017-08-13 07:33:02 trainstep:40700  loss:2.099893e-02  train acc:0.97656
2017-08-13 07:34:11 trainstep:40800  loss:1.532394e-02  train acc:0.97656
2017-08-13 07:35:20 trainstep:40900  loss:1.316685e-02  train acc:0.98828
2017-08-13 07:36:29 trainstep:41000  loss:1.918953e-02  train acc:0.98438
2017-08-13 07:37:37 trainstep:41100  loss:2.185304e-02  train acc:0.97656
2017-08-13 07:38:46 trainstep:41200  loss:3.181816e-02  train acc:0.95703
2017-08-13 07:39:55 trainstep:41300  loss:1.931048e-02  train acc:0.98047
2017-08-13 07:41:03 trainstep:41400  loss:1.288994e-02  train acc:0.99219
2017-08-13 07:42:12 trainstep:41500  loss:2.421403e-02  train acc:0.96875
2017-08-13 07:43:21 trainstep:41600  loss:9.538843e-03  train acc:0.99609
2017-08-13 07:44:30 trainstep:41700  loss:9.187794e-03  train acc:0.98828
2017-08-13 07:45:38 trainstep:41800  loss:2.351983e-02  train acc:0.97266
2017-08-13 07:46:47 trainstep:41900  loss:1.543417e-02  train acc:0.98047
2017-08-13 07:47:56 trainstep:42000  loss:1.936407e-02  train acc:0.97266
2017-08-13 07:49:05 trainstep:42100  loss:1.469574e-02  train acc:0.98438
2017-08-13 07:50:20 trainstep:42200  loss:8.127735e-03  train acc:0.99219
2017-08-13 07:51:29 trainstep:42300  loss:2.552291e-02  train acc:0.97266
2017-08-13 07:52:38 trainstep:42400  loss:1.293644e-02  train acc:0.98047
2017-08-13 07:53:46 trainstep:42500  loss:1.525297e-02  train acc:0.99219
2017-08-13 07:54:55 trainstep:42600  loss:1.007490e-02  train acc:0.98828
2017-08-13 07:56:03 trainstep:42700  loss:2.056104e-02  train acc:0.97656
2017-08-13 07:57:12 trainstep:42800  loss:1.420192e-02  train acc:0.98828
2017-08-13 07:58:20 trainstep:42900  loss:1.006275e-02  train acc:0.99609
2017-08-13 07:59:29 trainstep:43000  loss:1.484083e-02  train acc:0.98438
2017-08-13 08:00:37 trainstep:43100  loss:1.233560e-02  train acc:0.98828
2017-08-13 08:01:45 trainstep:43200  loss:9.354241e-03  train acc:0.99219
2017-08-13 08:02:54 trainstep:43300  loss:1.938744e-02  train acc:0.98047
2017-08-13 08:04:02 trainstep:43400  loss:8.626123e-03  train acc:0.99609
2017-08-13 08:05:11 trainstep:43500  loss:2.065576e-02  train acc:0.97266
2017-08-13 08:06:20 trainstep:43600  loss:1.639485e-02  train acc:0.98047
2017-08-13 08:07:29 trainstep:43700  loss:1.696487e-02  train acc:0.98438
2017-08-13 08:08:37 trainstep:43800  loss:1.228840e-02  train acc:0.98438
2017-08-13 08:09:46 trainstep:43900  loss:1.759949e-02  train acc:0.98438
2017-08-13 08:10:55 trainstep:44000  loss:8.621959e-03  train acc:0.99219
2017-08-13 08:12:04 trainstep:44100  loss:7.486647e-03  train acc:0.99219
2017-08-13 08:13:12 trainstep:44200  loss:9.961835e-03  train acc:0.99219
2017-08-13 08:14:21 trainstep:44300  loss:2.853991e-02  train acc:0.95703
2017-08-13 08:15:30 trainstep:44400  loss:9.732204e-03  train acc:0.99609
2017-08-13 08:16:39 trainstep:44500  loss:2.079933e-02  train acc:0.97266
2017-08-13 08:17:48 trainstep:44600  loss:1.144446e-02  train acc:0.98047
2017-08-13 08:18:56 trainstep:44700  loss:2.817446e-02  train acc:0.94531
2017-08-13 08:20:05 trainstep:44800  loss:1.054397e-02  train acc:0.99609
2017-08-13 08:21:14 trainstep:44900  loss:8.434379e-03  train acc:0.99609
2017-08-13 08:22:23 trainstep:45000  loss:1.061181e-02  train acc:0.99219
2017-08-13 08:23:31 trainstep:45100  loss:1.318299e-02  train acc:0.98828
2017-08-13 08:24:40 trainstep:45200  loss:1.297174e-02  train acc:0.99219
2017-08-13 08:25:49 trainstep:45300  loss:1.516556e-02  train acc:0.98047
2017-08-13 08:26:58 trainstep:45400  loss:2.126219e-02  train acc:0.98438
2017-08-13 08:28:06 trainstep:45500  loss:1.985203e-02  train acc:0.97656
2017-08-13 08:29:15 trainstep:45600  loss:2.174812e-02  train acc:0.96875
2017-08-13 08:30:24 trainstep:45700  loss:8.670267e-03  train acc:0.98828
2017-08-13 08:31:32 trainstep:45800  loss:7.727022e-03  train acc:0.99609
2017-08-13 08:32:41 trainstep:45900  loss:1.606236e-02  train acc:0.98047
2017-08-13 08:33:50 trainstep:46000  loss:2.037569e-02  train acc:0.98047
2017-08-13 08:34:59 trainstep:46100  loss:4.223244e-03  train acc:1.00000
2017-08-13 08:36:07 trainstep:46200  loss:1.658127e-02  train acc:0.96875
2017-08-13 08:37:16 trainstep:46300  loss:1.427394e-02  train acc:0.98438
2017-08-13 08:38:25 trainstep:46400  loss:1.164418e-02  train acc:0.98828
2017-08-13 08:39:34 trainstep:46500  loss:1.392489e-02  train acc:0.98438
2017-08-13 08:40:42 trainstep:46600  loss:2.113565e-02  train acc:0.97266
2017-08-13 08:41:51 trainstep:46700  loss:1.283135e-02  train acc:0.99219
2017-08-13 08:42:59 trainstep:46800  loss:1.518006e-02  train acc:0.98047
2017-08-13 08:44:14 trainstep:46900  loss:1.181235e-02  train acc:0.99219
2017-08-13 08:45:23 trainstep:47000  loss:8.579848e-03  train acc:0.99219
2017-08-13 08:46:32 trainstep:47100  loss:7.293636e-03  train acc:0.99219
2017-08-13 08:47:41 trainstep:47200  loss:7.625829e-03  train acc:0.98828
2017-08-13 08:48:49 trainstep:47300  loss:6.029426e-03  train acc:0.99609
2017-08-13 08:49:58 trainstep:47400  loss:1.551411e-02  train acc:0.97656
2017-08-13 08:51:06 trainstep:47500  loss:1.158890e-02  train acc:0.98828
2017-08-13 08:52:15 trainstep:47600  loss:1.061207e-02  train acc:0.98828
2017-08-13 08:53:23 trainstep:47700  loss:1.107012e-02  train acc:0.98828
2017-08-13 08:54:32 trainstep:47800  loss:1.330338e-02  train acc:0.98438
2017-08-13 08:55:40 trainstep:47900  loss:9.047679e-03  train acc:0.98438
2017-08-13 08:56:48 trainstep:48000  loss:1.233950e-02  train acc:0.98047
2017-08-13 08:57:57 trainstep:48100  loss:1.182198e-02  train acc:0.98828
2017-08-13 08:59:06 trainstep:48200  loss:8.668754e-03  train acc:0.99609
2017-08-13 09:00:15 trainstep:48300  loss:1.047333e-02  train acc:0.98828
2017-08-13 09:01:24 trainstep:48400  loss:9.030738e-03  train acc:0.98828
2017-08-13 09:02:33 trainstep:48500  loss:1.347516e-02  train acc:0.98047
2017-08-13 09:03:42 trainstep:48600  loss:1.685878e-02  train acc:0.97266
2017-08-13 09:04:50 trainstep:48700  loss:8.233042e-03  train acc:0.99219
2017-08-13 09:05:59 trainstep:48800  loss:2.011213e-02  train acc:0.97266
2017-08-13 09:07:07 trainstep:48900  loss:2.207872e-02  train acc:0.96094
2017-08-13 09:08:16 trainstep:49000  loss:8.507335e-03  train acc:0.98828
2017-08-13 09:09:24 trainstep:49100  loss:1.005704e-02  train acc:0.99219
2017-08-13 09:10:32 trainstep:49200  loss:8.680343e-03  train acc:0.99609
2017-08-13 09:11:41 trainstep:49300  loss:5.717325e-03  train acc:0.99609
2017-08-13 09:12:50 trainstep:49400  loss:8.286258e-03  train acc:0.98828
2017-08-13 09:13:59 trainstep:49500  loss:1.741873e-02  train acc:0.97656
2017-08-13 09:15:08 trainstep:49600  loss:1.605650e-02  train acc:0.98047
2017-08-13 09:16:17 trainstep:49700  loss:1.014914e-02  train acc:0.98828
2017-08-13 09:17:26 trainstep:49800  loss:1.628510e-02  train acc:0.97656
2017-08-13 09:18:35 trainstep:49900  loss:6.168961e-03  train acc:0.99609
2017-08-13 09:19:44 trainstep:50000  loss:6.847840e-03  train acc:0.98828
2017-08-13 09:20:53 trainstep:50100  loss:1.339914e-02  train acc:0.98828
2017-08-13 09:22:01 trainstep:50200  loss:1.580580e-02  train acc:0.97266
2017-08-13 09:23:10 trainstep:50300  loss:1.707242e-02  train acc:0.97656
2017-08-13 09:24:19 trainstep:50400  loss:1.931767e-02  train acc:0.97656
2017-08-13 09:25:27 trainstep:50500  loss:6.184830e-03  train acc:0.99219
2017-08-13 09:26:36 trainstep:50600  loss:1.529411e-02  train acc:0.97266
